permit_id,permit_number,type,zone_id,equipment_id,worker_id,status,start_time,end_time,hazards,controls
PRM-332,P-20331,HEIGHTS,Z-6,EQ-CS-3,W-26,COMPLETED,2026-07-03T08:11:13.789862,2026-07-03T08:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-333,P-20332,EXCAVATION,Z-4,EQ-BH-5,W-149,COMPLETED,2026-07-09T05:06:13.789862,2026-07-09T07:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-334,P-20333,HEIGHTS,Z-4,EQ-BH-5,W-119,COMPLETED,2026-07-07T03:46:13.789862,2026-07-07T05:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-335,P-20334,CONFINED_SPACE,Z-9,EQ-UA-1,W-124,COMPLETED,2026-07-06T17:46:13.789862,2026-07-06T18:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-336,P-20335,HEIGHTS,Z-5,EQ-MW-6,W-213,COMPLETED,2026-07-03T01:21:13.789862,2026-07-03T02:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-337,P-20336,ELECTRICAL_ISOLATION,Z-3,EQ-GS-2,W-117,COMPLETED,2026-07-06T06:31:13.789862,2026-07-06T07:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-338,P-20337,HEIGHTS,Z-9,EQ-UA-4,W-25,COMPLETED,2026-07-06T18:56:13.789862,2026-07-06T20:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-339,P-20338,ELECTRICAL_ISOLATION,Z-8,EQ-WH-6,W-12,COMPLETED,2026-07-02T19:01:13.789862,2026-07-02T20:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-340,P-20339,HOT_WORK,Z-2,EQ-BF-2,W-174,COMPLETED,2026-07-06T17:11:13.789862,2026-07-06T17:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-341,P-20340,EXCAVATION,Z-4,EQ-BH-3,W-41,COMPLETED,2026-07-04T07:36:13.789862,2026-07-04T09:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-342,P-20341,HEIGHTS,Z-9,EQ-UA-4,W-205,COMPLETED,2026-07-08T09:46:13.789862,2026-07-08T10:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-343,P-20342,CONFINED_SPACE,Z-3,EQ-GS-1,W-102,COMPLETED,2026-07-10T22:41:13.789862,2026-07-11T00:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-344,P-20343,CONFINED_SPACE,Z-10,EQ-CR-4,W-110,COMPLETED,2026-07-08T05:31:13.789862,2026-07-08T07:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-345,P-20344,CONFINED_SPACE,Z-1,EQ-COB-6,W-193,COMPLETED,2026-07-04T18:16:13.789862,2026-07-04T19:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-346,P-20345,EXCAVATION,Z-2,EQ-BF-3,W-48,COMPLETED,2026-07-03T06:46:13.789862,2026-07-03T08:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-347,P-20346,CONFINED_SPACE,Z-6,EQ-CS-4,W-68,COMPLETED,2026-07-08T08:16:13.789862,2026-07-08T09:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-348,P-20347,ELECTRICAL_ISOLATION,Z-9,EQ-UA-4,W-157,COMPLETED,2026-07-10T07:51:13.789862,2026-07-10T09:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-349,P-20348,HOT_WORK,Z-10,EQ-CR-4,W-217,COMPLETED,2026-07-06T18:51:13.789862,2026-07-06T20:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-350,P-20349,CONFINED_SPACE,Z-10,EQ-CR-5,W-236,COMPLETED,2026-07-11T10:01:13.789862,2026-07-11T11:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-351,P-20350,HOT_WORK,Z-10,EQ-CR-1,W-81,COMPLETED,2026-07-11T09:26:13.789862,2026-07-11T10:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-352,P-20351,ELECTRICAL_ISOLATION,Z-4,EQ-BH-2,W-96,COMPLETED,2026-07-03T12:01:13.789862,2026-07-03T12:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-353,P-20352,HEIGHTS,Z-9,EQ-UA-4,W-148,COMPLETED,2026-07-07T18:51:13.789862,2026-07-07T19:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-354,P-20353,CONFINED_SPACE,Z-7,EQ-RMH-6,W-178,COMPLETED,2026-07-08T18:11:13.789862,2026-07-08T20:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-355,P-20354,EXCAVATION,Z-3,EQ-GS-2,W-74,COMPLETED,2026-07-04T05:01:13.789862,2026-07-04T06:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-356,P-20355,ELECTRICAL_ISOLATION,Z-3,EQ-GS-3,W-222,COMPLETED,2026-07-08T06:01:13.789862,2026-07-08T06:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-357,P-20356,HEIGHTS,Z-1,EQ-COB-4,W-209,COMPLETED,2026-07-03T18:41:13.789862,2026-07-03T19:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-358,P-20357,EXCAVATION,Z-9,EQ-UA-6,W-105,COMPLETED,2026-07-11T02:56:13.789862,2026-07-11T04:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-359,P-20358,HEIGHTS,Z-8,EQ-WH-1,W-43,COMPLETED,2026-07-08T03:36:13.789862,2026-07-08T05:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-360,P-20359,HOT_WORK,Z-10,EQ-CR-3,W-9,COMPLETED,2026-07-04T23:21:13.789862,2026-07-05T00:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-361,P-20360,EXCAVATION,Z-4,EQ-BH-4,W-200,COMPLETED,2026-07-05T22:36:13.789862,2026-07-05T23:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-362,P-20361,HEIGHTS,Z-10,EQ-CR-5,W-29,COMPLETED,2026-07-09T15:41:13.789862,2026-07-09T17:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-363,P-20362,ELECTRICAL_ISOLATION,Z-2,EQ-BF-1,W-139,COMPLETED,2026-07-09T13:26:13.789862,2026-07-09T14:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-364,P-20363,EXCAVATION,Z-8,EQ-WH-6,W-27,COMPLETED,2026-07-04T22:41:13.789862,2026-07-05T00:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-365,P-20364,ELECTRICAL_ISOLATION,Z-4,EQ-BH-3,W-68,COMPLETED,2026-07-02T07:06:13.789862,2026-07-02T08:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-366,P-20365,HEIGHTS,Z-2,EQ-BF-5,W-54,COMPLETED,2026-07-03T12:06:13.789862,2026-07-03T13:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-367,P-20366,EXCAVATION,Z-6,EQ-CS-5,W-43,COMPLETED,2026-07-10T20:01:13.789862,2026-07-10T21:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-368,P-20367,CONFINED_SPACE,Z-3,EQ-GS-3,W-146,COMPLETED,2026-07-04T18:41:13.789862,2026-07-04T19:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-369,P-20368,ELECTRICAL_ISOLATION,Z-9,EQ-UA-3,W-44,COMPLETED,2026-07-10T07:46:13.789862,2026-07-10T09:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-370,P-20369,ELECTRICAL_ISOLATION,Z-5,EQ-MW-5,W-244,COMPLETED,2026-07-09T23:31:13.789862,2026-07-10T00:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-371,P-20370,CONFINED_SPACE,Z-2,EQ-BF-2,W-71,COMPLETED,2026-07-07T16:31:13.789862,2026-07-07T17:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-372,P-20371,CONFINED_SPACE,Z-3,EQ-GS-2,W-213,COMPLETED,2026-07-03T22:01:13.789862,2026-07-03T23:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-373,P-20372,HEIGHTS,Z-7,EQ-RMH-3,W-162,COMPLETED,2026-07-03T20:36:13.789862,2026-07-03T22:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-374,P-20373,HEIGHTS,Z-7,EQ-RMH-7,W-163,COMPLETED,2026-07-08T06:21:13.789862,2026-07-08T07:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-375,P-20374,HEIGHTS,Z-2,EQ-BF-3,W-178,COMPLETED,2026-07-09T04:01:13.789862,2026-07-09T05:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-376,P-20375,HEIGHTS,Z-8,EQ-WH-6,W-1,COMPLETED,2026-07-06T11:46:13.789862,2026-07-06T13:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-377,P-20376,HEIGHTS,Z-2,EQ-BF-1,W-218,COMPLETED,2026-07-10T20:46:13.789862,2026-07-10T22:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-378,P-20377,HEIGHTS,Z-9,EQ-UA-2,W-212,COMPLETED,2026-07-04T22:26:13.789862,2026-07-05T00:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-379,P-20378,ELECTRICAL_ISOLATION,Z-8,EQ-WH-5,W-87,COMPLETED,2026-07-06T10:16:13.789862,2026-07-06T11:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-380,P-20379,CONFINED_SPACE,Z-10,EQ-CR-3,W-202,COMPLETED,2026-07-09T21:16:13.789862,2026-07-09T23:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-381,P-20380,HOT_WORK,Z-1,EQ-COB-1,W-5,COMPLETED,2026-07-03T06:01:13.789862,2026-07-03T07:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-382,P-20381,HEIGHTS,Z-3,EQ-GS-4,W-246,COMPLETED,2026-07-08T07:51:13.789862,2026-07-08T08:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-383,P-20382,CONFINED_SPACE,Z-4,EQ-BH-3,W-41,COMPLETED,2026-07-11T01:56:13.789862,2026-07-11T03:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-384,P-20383,ELECTRICAL_ISOLATION,Z-2,EQ-BF-2,W-96,COMPLETED,2026-07-05T09:31:13.789862,2026-07-05T10:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-385,P-20384,HEIGHTS,Z-1,EQ-COB-6,W-186,COMPLETED,2026-07-10T17:36:13.789862,2026-07-10T18:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-386,P-20385,HEIGHTS,Z-4,EQ-BH-1,W-181,COMPLETED,2026-07-11T03:46:13.789862,2026-07-11T04:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-387,P-20386,CONFINED_SPACE,Z-1,EQ-COB-5,W-34,COMPLETED,2026-07-08T14:51:13.789862,2026-07-08T15:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-388,P-20387,EXCAVATION,Z-4,EQ-BH-1,W-3,COMPLETED,2026-07-11T12:11:13.789862,2026-07-11T13:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-389,P-20388,HOT_WORK,Z-6,EQ-CS-1,W-123,COMPLETED,2026-07-07T20:11:13.789862,2026-07-07T21:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-390,P-20389,HEIGHTS,Z-4,EQ-BH-3,W-27,COMPLETED,2026-07-03T02:31:13.789862,2026-07-03T03:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-391,P-20390,ELECTRICAL_ISOLATION,Z-6,EQ-CS-2,W-199,COMPLETED,2026-07-03T18:51:13.789862,2026-07-03T20:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-392,P-20391,HOT_WORK,Z-3,EQ-GS-5,W-3,COMPLETED,2026-07-09T09:06:13.789862,2026-07-09T11:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-393,P-20392,HEIGHTS,Z-3,EQ-GS-6,W-161,COMPLETED,2026-07-06T19:56:13.789862,2026-07-06T20:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-394,P-20393,HEIGHTS,Z-3,EQ-GS-2,W-221,COMPLETED,2026-07-10T14:21:13.789862,2026-07-10T16:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-395,P-20394,HOT_WORK,Z-2,EQ-BF-4,W-151,COMPLETED,2026-07-03T19:51:13.789862,2026-07-03T20:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-396,P-20395,HEIGHTS,Z-6,EQ-CS-3,W-64,COMPLETED,2026-07-06T07:26:13.789862,2026-07-06T08:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-397,P-20396,CONFINED_SPACE,Z-2,EQ-BF-1,W-200,COMPLETED,2026-07-09T16:56:13.789862,2026-07-09T18:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-398,P-20397,CONFINED_SPACE,Z-5,EQ-MW-6,W-49,COMPLETED,2026-07-09T04:46:13.789862,2026-07-09T06:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-399,P-20398,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-7,W-201,COMPLETED,2026-07-11T00:36:13.789862,2026-07-11T01:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-400,P-20399,HEIGHTS,Z-4,EQ-BH-4,W-62,COMPLETED,2026-07-07T07:46:13.789862,2026-07-07T08:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-401,P-20400,HOT_WORK,Z-10,EQ-CR-3,W-93,COMPLETED,2026-07-09T08:21:13.789862,2026-07-09T08:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-402,P-20401,HEIGHTS,Z-3,EQ-GS-5,W-94,COMPLETED,2026-07-09T22:06:13.789862,2026-07-09T23:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-403,P-20402,HEIGHTS,Z-3,EQ-GS-1,W-151,COMPLETED,2026-07-02T20:56:13.789862,2026-07-02T21:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-404,P-20403,ELECTRICAL_ISOLATION,Z-1,EQ-COB-1,W-237,COMPLETED,2026-07-04T21:41:13.789862,2026-07-04T22:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-405,P-20404,EXCAVATION,Z-7,EQ-RMH-4,W-197,COMPLETED,2026-07-05T21:51:13.789862,2026-07-05T23:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-406,P-20405,HEIGHTS,Z-7,EQ-RMH-5,W-138,COMPLETED,2026-07-03T00:11:13.789862,2026-07-03T02:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-407,P-20406,ELECTRICAL_ISOLATION,Z-3,EQ-GS-5,W-21,COMPLETED,2026-07-03T00:36:13.789862,2026-07-03T01:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-408,P-20407,CONFINED_SPACE,Z-4,EQ-BH-5,W-101,COMPLETED,2026-07-09T11:11:13.789862,2026-07-09T12:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-409,P-20408,ELECTRICAL_ISOLATION,Z-2,EQ-BF-2,W-15,COMPLETED,2026-07-08T01:21:13.789862,2026-07-08T02:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-410,P-20409,HEIGHTS,Z-2,EQ-BF-5,W-157,COMPLETED,2026-07-03T11:41:13.789862,2026-07-03T13:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-411,P-20410,ELECTRICAL_ISOLATION,Z-1,EQ-COB-1,W-31,COMPLETED,2026-07-11T07:26:13.789862,2026-07-11T08:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-412,P-20411,HOT_WORK,Z-3,EQ-GS-3,W-244,COMPLETED,2026-07-04T04:01:13.789862,2026-07-04T05:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-413,P-20412,EXCAVATION,Z-9,EQ-UA-2,W-96,COMPLETED,2026-07-05T12:31:13.789862,2026-07-05T13:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-414,P-20413,HOT_WORK,Z-5,EQ-MW-4,W-207,COMPLETED,2026-07-02T06:06:13.789862,2026-07-02T07:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-415,P-20414,EXCAVATION,Z-5,EQ-MW-5,W-183,COMPLETED,2026-07-02T17:51:13.789862,2026-07-02T19:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-416,P-20415,HEIGHTS,Z-2,EQ-BF-1,W-93,COMPLETED,2026-07-08T07:26:13.789862,2026-07-08T09:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-417,P-20416,EXCAVATION,Z-8,EQ-WH-3,W-41,COMPLETED,2026-07-04T05:01:13.789862,2026-07-04T06:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-418,P-20417,EXCAVATION,Z-2,EQ-BF-5,W-59,COMPLETED,2026-07-11T10:11:13.789862,2026-07-11T10:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-419,P-20418,HOT_WORK,Z-1,EQ-COB-4,W-12,COMPLETED,2026-07-02T00:16:13.789862,2026-07-02T01:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-420,P-20419,HEIGHTS,Z-6,EQ-CS-1,W-239,COMPLETED,2026-07-03T23:16:13.789862,2026-07-04T00:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-421,P-20420,HEIGHTS,Z-9,EQ-UA-4,W-64,COMPLETED,2026-07-05T00:41:13.789862,2026-07-05T02:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-422,P-20421,ELECTRICAL_ISOLATION,Z-6,EQ-CS-1,W-96,COMPLETED,2026-07-02T22:41:13.789862,2026-07-03T00:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-423,P-20422,HOT_WORK,Z-9,EQ-UA-5,W-206,COMPLETED,2026-07-04T09:16:13.789862,2026-07-04T10:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-424,P-20423,HEIGHTS,Z-1,EQ-COB-3,W-222,COMPLETED,2026-07-02T19:36:13.789862,2026-07-02T21:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-425,P-20424,ELECTRICAL_ISOLATION,Z-5,EQ-MW-1,W-117,COMPLETED,2026-07-03T01:31:13.789862,2026-07-03T03:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
